1124	47
977	134
800	208
652	269
475	316
299	348
107	365
-114	364
-305	347
-482	314
-630	268
-732	211
-851	145
-983	69
-1130	-20
-1322	-122
-1469	-238
-1631	-367
-1779	-509
-1956	-665
-2132	-835
-2294	-1020
-2471	-1218
-2633	-1431
-2707	-1654
-2648	-1877
-2486	-2091
-2412	-2295
-2427	-2497
-2471	-2701
-2545	-2910
-2515	-3121
-2471	-3328
-2412	-3532
-2457	-3735
-2457	-3940
-2427	-4143
-2383	-4344
-2353	-4541
-2353	-4737
-2309	-4931
-2265	-5122
-2206	-5308
-2147	-5490
-2103	-5667
-2073	-5841
-2044	-6012
-2073	-6184
-2088	-6357
-2103	-6532
-2088	-6707
-2059	-6880
-2059	-7051
-2073	-7223
-2147	-7399
-2191	-7580
-2235	-7765
-2250	-7951
-2162	-8135
-2029	-8310
-1793	-8469
-1602	-8611
-1572	-8743
-1631	-8877
-1661	-9014
-1602	-9150
-1543	-9281
-1514	-9408
-1484	-9533
-1440	-9655
-1410	-9774
-1425	-9892
-1440	-10011
-1469	-10133
-1499	-10256
-1484	-10381
-1469	-10504
-1455	-10626
-1440	-10746
-1440	-10866
-1395	-10985
-1366	-11100
-1278	-11210
-1160	-11311
-1042	-11403
-983	-11488
-953	-11568
-953	-11648
-939	-11727
-895	-11803
-850	-11876
-880	-11948
-924	-12023
-953	-12101
-924	-12180
-865	-12254
-865	-12326
-909	-12400
-953	-12478
-909	-12556
-850	-12629
-851	-12700
-836	-12770
-791	-12838
-762	-12903
-733	-12965
-629	-13022
-497	-13069
-394	-13106
-379	-13138
-394	-13170
-379	-13203
-231	-13228
-25	-13239
196	-13232
446	-13205
653	-13159
755	-13101
815	-13035
859	-12966
918	-12892
932	-12815
947	-12736
932	-12658
903	-12582
859	-12508
814	-12439
800	-12371
829	-12304
888	-12232
917	-12157
947	-12079
947	-12000
947	-11921
962	-11842
1006	-11760
1094	-11673
1242	-11575
1433	-11464
1669	-11335
1861	-11188
2052	-11025
2200	-10847
2317	-10659
2450	-10461
2538	-10253
2568	-10040
2583	-9826
2553	-9612
2509	-9401
2465	-9193
2406	-8991
2332	-8793
2229	-8603
2096	-8423
1964	-8254
1860	-8095
1772	-7943
1713	-7798
1684	-7657
1654	-7518
1654	-7380
1684	-7241
1684	-7100
1713	-6959
1728	-6816
1772	-6670
1890	-6517
2023	-6354
2214	-6178
2406	-5985
2553	-5779
2656	-5562
2759	-5336
2848	-5103
2907	-4863
2951	-4619
2936	-4373
2892	-4131
2833	-3892
2744	-3660
2671	-3434
2612	-3214
2524	-3000
2421	-2794
2288	-2598
2214	-2410
2170	-2228
2140	-2048
2096	-1872
1993	-1701
1861	-1541
1713	-1392
1581	-1255
1492	-1127
1330	-1009
1168	-905
991	-815
844	-739
711	-674
549	-622
372	-583
151	-562
-84	-559
-320	-576
-615	-615
-866	-676
-1057	-757
-1219	-851
-1351	-959
-1499	-1077
-1602	-1207
-1734	-1346
-1852	-1495
-1896	-1651
-1970	-1812
-2015	-1979
-2044	-2148
-2059	-2319
-2029	-2489
-2029	-2658
-2044	-2828
-2044	-2998
-2000	-3167
-1955	-3332
-1911	-3493
-1926	-3653
-1941	-3814
-1970	-3977
-1985	-4142
-2000	-4308
-2014	-4475
-2044	-4644
-2059	-4815
-2044	-4986
-2059	-5157
-2058	-5329
-2058	-5500
-2073	-5672
-2044	-5844
-2029	-6014
-1985	-6181
-1941	-6345
-1867	-6503
-1808	-6657
-1778	-6806
-1720	-6952
-1676	-7093
-1617	-7231
-1543	-7362
-1499	-7489
-1440	-7612
-1396	-7730
-1351	-7844
-1322	-7956
-1293	-8065
-1248	-8171
-1263	-8275
-1263	-8381
-1263	-8486
-1219	-8589
-1145	-8688
-1086	-8781
-1042	-8869
-1057	-8957
-1072	-9046
-1057	-9134
-1042	-9222
-1012	-9308
-1042	-9393
-1027	-9479
-968	-9563
-939	-9642
-865	-9717
-836	-9788
-806	-9857
-777	-9923
-747	-9986
-718	-10047
-747	-10108
-777	-10172
-732	-10235
-733	-10296
-688	-10355
-733	-10414
-747	-10476
-762	-10539
-777	-10603
-762	-10667
-777	-10732
-806	-10798
-806	-10865
-806	-10932
-806	-10999
-806	-11066
-762	-11132
-732	-11194
-747	-11256
-718	-11317
-703	-11376
-659	-11433
-585	-11485
-482	-11529
-305	-11562
-69	-11578
240	-11570
608	-11535
918	-11472
1154	-11385
1272	-11284
1331	-11176
1389	-11063
1477	-10943
1566	-10816
1625	-10684
1654	-10547
1625	-10410
1595	-10276
1610	-10143
1581	-10010
1566	-9879
1507	-9751
