-535	-22
-447	-63
-372	-97
-343	-127
-328	-155
-328	-182
-313	-209
-283	-234
-239	-255
-179	-273
-149	-286
-120	-298
-105	-307
-75	-314
-60	-320
-30	-324
29	-324
89	-319
148	-309
237	-293
313	-270
416	-239
490	-202
564	-158
639	-108
728	-51
788	13
877	82
907	156
951	234
996	315
1040	400
1085	488
1144	581
1189	679
1219	779
1263	882
1293	989
1293	1097
1308	1205
1338	1315
1368	1428
1397	1543
1412	1660
1412	1778
1412	1896
1383	2012
1368	2127
1308	2239
1263	2346
1220	2449
1234	2551
1264	2656
1353	2765
1413	2880
1546	3003
1591	3134
1635	3268
1665	3406
1680	3545
1695	3686
1681	3827
1696	3967
1725	4110
1754	4255
1784	4402
1829	4553
1888	4708
1903	4866
1889	5024
1933	5183
1948	5345
1962	5508
1993	5673
2022	5840
2067	6011
2096	6184
2126	6360
2126	6537
2141	6715
2112	6892
2126	7069
2141	7247
2230	7429
2305	7618
2364	7812
2379	8010
2424	8210
2469	8414
2528	8622
2513	8832
2468	9040
2453	9245
2572	9454
2632	9671
2632	9891
2557	10107
2468	10316
2453	10521
2484	10727
2558	10937
2572	11151
2453	11360
2319	11559
2186	11747
2112	11926
2082	12101
2053	12273
1992	12442
1873	12603
1725	12753
1592	12891
1472	13019
1338	13136
1175	13241
1085	13335
1026	13423
996	13507
952	13588
921	13666
878	13741
907	13816
967	13894
1101	13980
1234	14077
1308	14183
1308	14292
1293	14401
1278	14508
1249	14613
1205	14716
1204	14816
1174	14915
1130	15011
1071	15103
1070	15192
1085	15282
1070	15372
1041	15460
996	15545
936	15625
847	15700
773	15767
728	15830
683	15888
624	15943
550	15992
460	16034
371	16069
298	16097
267	16120
237	16141
208	16160
134	16174
89	16183
14	16188
-105	16184
-223	16170
-313	16148
-328	16121
-343	16093
-328	16065
-297	16039
-224	16018
-179	16001
-135	15988
-164	15976
-254	15958
-328	15934
-386	15904
-416	15871
-417	15836
-446	15800
-477	15762
-536	15720
-581	15673
-624	15623
-625	15571
-640	15518
-670	15464
-743	15405
-759	15342
-834	15276
-863	15205
-923	15131
-967	15052
-1056	14968
-1130	14877
-1190	14780
-1235	14679
-1265	14575
-1309	14468
-1324	14358
-1354	14247
-1369	14133
-1369	14019
-1369	13905
-1354	13792
-1399	13677
-1414	13560
-1458	13440
-1473	13318
-1488	13195
-1473	13071
-1473	12949
-1488	12825
-1518	12700
-1533	12573
-1532	12445
-1562	12316
-1577	12186
-1607	12053
-1637	11918
-1681	11780
-1711	11638
-1726	11495
-1726	11351
-1726	11208
-1741	11063
-1771	10917
-1800	10768
-1815	10618
-1829	10466
-1800	10315
-1785	10165
-1785	10016
-1785	9868
-1799	9718
-1800	9569
-1785	9419
-1785	9270
-1726	9124
-1726	8980
-1726	8837
-1726	8693
-1741	8548
-1726	8404
-1681	8262
-1637	8124
-1592	7989
-1532	7859
-1443	7735
-1399	7617
-1339	7503
-1354	7391
-1324	7279
-1295	7170
-1250	7064
-1235	6960
-1190	6859
-1161	6762
-1116	6667
-1071	6576
-1012	6489
-982	6406
-967	6325
-967	6244
-982	6163
-982	6081
-967	6000
-967	5919
-923	5841
-953	5762
-952	5683
-981	5603
-967	5522
-967	5441
-982	5360
-997	5277
-997	5194
-1012	5111
-1027	5026
-1057	4939
-1071	4850
-1101	4760
-1116	4667
-1161	4573
-1220	4473
-1250	4371
-1250	4266
-1235	4163
-1220	4061
-1265	3957
-1295	3850
-1324	3741
-1369	3629
-1384	3515
-1384	3399
-1369	3285
-1339	3172
-1399	3058
-1414	2941
-1399	2823
-1338	2709
-1235	2602
-1176	2502
-1146	2405
-1131	2310
-1176	2214
-1220	2114
-1265	2011
-1250	1906
-1220	1803
-1190	1703
-1146	1605
-1101	1512
-1071	1421
-1027	1334
-1027	1248
-1042	1162
-1071	1074
-1071	985
-1027	898
-981	814
-938	734
-938	656
-997	575
-997	492
-1027	408
-1012	323
-1012	239
-997	155
-997	72
-997	-11
-997	-94
-1012	-178
-997	-261
-982	-344
-982	-426
-981	-507
-982	-589
-982	-671
-997	-753
-1011	-837
-1012	-921
-982	-1004
-997	-1087
-982	-1169
-953	-1250
-908	-1327
-893	-1402
-923	-1478
-938	-1555
-938	-1634
-937	-1712
-878	-1787
-878	-1860
-908	-1935
-937	-2012
-908	-2088
-893	-2163
-834	-2235
-788	-2303
-700	-2365
-610	-2419
-506	-2466
-402	-2504
-283	-2532
-179	-2551
-45	-2561
118	-2558
267	-2542
445	-2512
639	-2467
773	-2408
892	-2338
981	-2260
1026	-2177
1085	-2089
1130	-1996
1204	-1899
1249	-1797
1263	-1692
