-2832	-118
-2862	-355
-2925	-596
-2956	-841
-2955	-1088
-3002	-1336
-3017	-1587
-3064	-1840
-3095	-2097
-3141	-2356
-3188	-2620
-3235	-2888
-3266	-3158
-3312	-3433
-3359	-3710
-3374	-3991
-3359	-4272
-3390	-4553
-3406	-4836
-3421	-5120
-3483	-5408
-3499	-5699
-3514	-5991
-3468	-6282
-3467	-6571
-3498	-6861
-3483	-7152
-3452	-7441
-3483	-7730
-3452	-8019
-3375	-8303
-3359	-8584
-3343	-8863
-3343	-9141
-3344	-9420
-3266	-9695
-3203	-9965
-3204	-10232
-3158	-10497
-3157	-10760
-3095	-11021
-3064	-11277
-3048	-11532
-3017	-11785
-3018	-12036
-2955	-12285
-2924	-12530
-2924	-12773
-2893	-13016
-2878	-13256
-2847	-13495
-2832	-13731
-2801	-13966
-2738	-14197
-2738	-14425
-2738	-14653
-2739	-14881
-2692	-15107
-2661	-15331
-2677	-15553
-2692	-15777
-2583	-15996
-2568	-16211
-2568	-16425
-2552	-16638
-2521	-16850
-2475	-17058
-2444	-17263
-2397	-17464
-2366	-17663
-2335	-17859
-2335	-18053
-2304	-18246
-2227	-18435
-2196	-18620
-2196	-18803
-2149	-18984
-2118	-19161
-2072	-19336
-2041	-19507
-1994	-19675
-1963	-19840
-1901	-20001
-1808	-20156
-1715	-20302
-1637	-20442
-1576	-20576
-1482	-20703
-1374	-20822
-1203	-20930
-893	-21017
-444	-21073
52	-21089
596	-21062
1138	-20990
1573	-20877
1821	-20735
1976	-20577
2069	-20408
2270	-20228
2441	-20031
2596	-19821
2721	-19600
2798	-19370
2829	-19135
2875	-18898
2968	-18654
3077	-18402
3155	-18143
3217	-17877
3263	-17607
3326	-17333
3341	-17055
3372	-16775
3418	-16492
3418	-16207
3434	-15922
3418	-15636
3450	-15350
3434	-15063
3372	-14780
3325	-14500
3326	-14223
3310	-13947
3310	-13671
3295	-13396
3279	-13122
3264	-12849
3216	-12579
3170	-12313
3108	-12051
3061	-11794
2984	-11542
2922	-11296
2814	-11057
2690	-10828
2581	-10608
2488	-10397
2317	-10197
2147	-10011
1976	-9839
1790	-9682
1573	-9542
1294	-9422
1061	-9324
797	-9247
534	-9191
255	-9158
-86	-9151
-427	-9173
-738	-9221
-955	-9292
-1033	-9375
-1125	-9465
-1234	-9563
-1358	-9671
-1467	-9788
-1576	-9915
-1684	-10051
-1792	-10196
-1839	-10347
-1932	-10504
-2041	-10670
-2134	-10844
-2164	-11023
-2258	-11207
-2350	-11399
-2382	-11596
-2475	-11798
-2537	-12007
-2599	-12221
-2630	-12439
-2707	-12661
-2708	-12887
-2754	-13115
-2754	-13344
-2801	-13576
-2785	-13808
-2770	-14040
-2800	-14272
-2831	-14506
-2847	-14743
-2831	-14979
-2816	-15215
-2800	-15449
-2785	-15681
-2770	-15913
-2754	-16143
-2754	-16372
-2754	-16602
-2723	-16830
-2707	-17056
-2676	-17281
-2677	-17504
-2645	-17725
-2661	-17946
-2630	-18167
-2583	-18384
-2552	-18598
-2568	-18811
-2537	-19024
-2490	-19233
-2459	-19440
-2444	-19644
-2444	-19848
-2413	-20050
-2397	-20250
-2397	-20450
-2413	-20650
-2366	-20850
-2351	-21046
-2319	-21241
-2304	-21433
-2288	-21624
-2273	-21815
-2242	-22003
-2211	-22188
-2164	-22370
-2118	-22549
-2072	-22723
-2025	-22894
-1963	-23060
-1916	-23222
-1886	-23380
-1839	-23535
-1824	-23688
-1761	-23837
-1731	-23983
-1622	-24123
-1545	-24254
-1467	-24380
-1389	-24499
