-2090	-87
-2033	-259
-2004	-427
-1885	-589
-1931	-748
-1916	-909
-1886	-1067
-1872	-1224
-1814	-1377
-1785	-1527
-1800	-1677
-1815	-1827
-1785	-1977
-1755	-2125
-1771	-2272
-1756	-2419
-1726	-2564
-1727	-2708
-1713	-2851
-1683	-2993
-1653	-3132
-1669	-3270
-1654	-3408
-1624	-3545
-1609	-3680
-1625	-3815
-1611	-3949
-1596	-4083
-1566	-4215
-1581	-4346
-1551	-4476
-1581	-4607
-1596	-4739
-1551	-4871
-1596	-5002
-1641	-5137
-1551	-5270
-1580	-5400
-1625	-5534
-1625	-5669
-1581	-5803
-1551	-5933
-1507	-6061
-1537	-6187
-1552	-6316
-1537	-6445
-1522	-6572
-1508	-6699
-1509	-6824
-1450	-6948
-1406	-7067
-1421	-7185
-1421	-7303
-1450	-7423
-1420	-7542
-1495	-7664
-1392	-7784
-1288	-7896
-1319	-8004
-1334	-8115
-1304	-8225
-1334	-8335
-1319	-8445
-1201	-8550
-1217	-8651
-1262	-8754
-1216	-8858
-1260	-8961
-1217	-9064
-1203	-9165
-1129	-9262
-1100	-9355
-1116	-9447
-1101	-9540
-1086	-9631
-1071	-9721
-1042	-9809
-1013	-9895
-1028	-9980
-984	-10064
-984	-10146
-969	-10227
-1000	-10309
-955	-10390
-940	-10469
-941	-10548
-941	-10626
-881	-10702
-926	-10778
-1015	-10858
-954	-10940
-998	-11022
-1029	-11106
-984	-11190
-955	-11271
-941	-11350
-897	-11427
-882	-11501
-868	-11574
-853	-11645
-839	-11716
-809	-11785
-765	-11850
-737	-11913
-664	-11971
-575	-12023
-636	-12073
-606	-12125
-517	-12172
-518	-12215
-504	-12258
-460	-12298
-475	-12337
-461	-12376
-431	-12413
-402	-12448
-402	-12481
-373	-12514
-374	-12545
-314	-12573
-330	-12600
-315	-12627
-300	-12653
-285	-12677
-300	-12702
-285	-12726
-270	-12749
-330	-12774
-300	-12800
-300	-12826
-330	-12852
-300	-12878
-270	-12902
-330	-12927
-345	-12955
-270	-12981
-300	-13004
-344	-13031
-343	-13060
-387	-13090
-431	-13124
-401	-13159
-461	-13195
-476	-13234
-460	-13273
