1557	65
1571	195
1529	324
1515	451
1515	577
1515	704
1485	829
1500	953
1558	1080
1543	1210
1571	1339
1585	1471
1585	1603
1585	1735
1613	1868
1656	2004
1655	2142
1655	2280
1683	2419
1669	2559
1697	2699
1711	2841
1668	2982
1626	3119
1642	3255
1599	3390
1571	3522
1543	3652
1500	3779
1472	3903
1473	4026
1459	4148
1431	4268
1417	4387
1375	4503
1319	4615
1305	4725
1263	4832
1193	4934
1165	5032
1109	5127
1067	5218
1039	5305
1067	5393
1095	5483
1067	5573
1053	5661
997	5747
941	5828
913	5905
842	5978
801	6046
788	6113
732	6176
661	6234
591	6286
549	6334
493	6377
465	6417
423	6454
353	6486
297	6513
255	6536
199	6555
157	6570
129	6582
74	6590
-25	6592
-137	6586
-179	6572
-221	6556
-235	6537
-291	6515
-347	6488
-389	6458
-431	6423
-459	6386
-501	6346
-557	6302
-641	6252
-711	6196
-767	6134
-809	6069
-809	6001
-837	5933
-851	5862
-907	5789
-907	5713
-921	5637
-964	5559
-977	5478
-1019	5395
-1062	5308
-1018	5221
-1047	5135
-1062	5047
-1032	4960
-1033	4874
-1033	4788
-1061	4701
-1089	4611
-1131	4519
-1131	4424
-1131	4330
-1117	4236
-1132	4143
-1103	4049
-1103	3958
-1103	3866
-1103	3774
-1075	3683
-1090	3593
-1062	3503
-991	3417
-977	3335
-991	3253
-991	3171
-1005	3088
-1005	3004
-991	2921
-991	2838
-992	2755
-935	2675
-907	2598
-907	2523
-907	2447
-907	2372
-879	2297
-865	2225
-822	2154
-823	2086
-838	2016
-780	1949
-782	1884
-768	1819
-739	1757
-739	1695
-753	1633
-767	1569
-767	1505
-753	1442
-739	1380
-767	1317
-810	1251
-809	1184
-781	1118
-781	1053
-809	986
-781	920
-781	855
-781	790
-795	724
-809	657
-809	590
-795	523
-823	456
-809	388
-823	320
-823	251
-780	184
-781	119
-795	54
-794	-13
-822	-80
-822	-149
-794	-216
-809	-283
-781	-349
-781	-414
-753	-478
-696	-538
-725	-598
-711	-657
-725	-717
-754	-779
-697	-839
-668	-896
-684	-953
-669	-1009
-641	-1064
-641	-1117
-626	-1170
-655	-1223
-684	-1279
-697	-1337
-711	-1395
-696	-1454
-697	-1512
-711	-1571
-739	-1631
-739	-1693
-725	-1754
-725	-1814
-683	-1873
-683	-1930
-669	-1986
-726	-2044
-711	-2104
-711	-2163
-740	-2224
-740	-2285
-697	-2345
-654	-2402
-655	-2456
-641	-2510
-627	-2563
-641	-2616
-670	-2671
-627	-2725
-599	-2776
-586	-2825
-528	-2871
-543	-2916
-543	-2961
-543	-3007
-557	-3053
-543	-3098
-543	-3144
-528	-3188
-514	-3232
-500	-3274
-529	-3317
-501	-3360
-515	-3402
-501	-3444
-459	-3484
-444	-3522
-459	-3560
-473	-3599
-501	-3639
-487	-3680
-487	-3721
-501	-3762
-515	-3804
-515	-3847
-529	-3891
-515	-3934
-529	-3978
-557	-4023
-585	-4071
-585	-4120
-529	-4166
-486	-4208
-501	-4249
-530	-4292
-515	-4336
-515	-4379
-501	-4421
-515	-4464
-515	-4506
-515	-4549
-501	-4592
-501	-4634
-529	-4676
-528	-4721
-543	-4765
-571	-4812
-557	-4859
-528	-4904
-529	-4948
-557	-4993
-557	-5040
-586	-5087
-543	-5134
-529	-5179
-529	-5223
-529	-5267
-571	-5313
-571	-5361
-542	-5407
-543	-5452
-557	-5498
-542	-5544
-571	-5590
-571	-5638
-556	-5685
-556	-5731
-585	-5779
-584	-5827
-613	-5877
-641	-5930
-670	-5984
-655	-6039
-669	-6095
-683	-6151
-655	-6207
-669	-6262
-684	-6318
-655	-6374
-669	-6429
-655	-6484
-626	-6538
-670	-6592
-627	-6646
-641	-6699
-655	-6753
-669	-6808
-697	-6865
-697	-6923
-711	-6982
-725	-7041
-682	-7100
-697	-7158
-697	-7216
-711	-7274
-725	-7334
-697	-7393
-669	-7450
-626	-7504
-656	-7558
-613	-7611
-599	-7661
-627	-7712
-612	-7764
-627	-7816
-599	-7867
-570	-7915
-571	-7963
-515	-8008
-445	-8048
-403	-8083
-376	-8116
-305	-8144
-235	-8167
